tree_id,legal_status,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english
67558,Permitted Site,408 Webster St,1,Sidewalk: Curb side : Cutout,Private,05/10/1992,6,3x3,37.77436652,-122.4291246,Prunus cerasifera,Cherry Plum
67552,DPW Maintained,683 Wisconsin St,1,Sidewalk: Curb side : Cutout,Private,05/10/1992,7,6x9,37.75878438,-122.3989854,Magnolia grandiflora,Southern Magnolia
13500,DPW Maintained,245 Market St,2,Sidewalk: Curb side : Cutout,DPW,06/10/1992,20,4X4,37.79276489,-122.3967198,Platanus x hispanica,Sycamore: London Plane
195295,DPW Maintained,201 Market St,2,Sidewalk: Curb side : Cutout,DPW,06/10/1992,8,Width 4ft,37.79245265,-122.3971261,Platanus x hispanica,Sycamore: London Plane
15450,DPW Maintained,2301 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4x4,37.76003136,-122.4190938,Washingtonia robusta,Mexican Fan Palm
15453,DPW Maintained,2365 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4X4,37.7590664,-122.4190007,Washingtonia robusta,Mexican Fan Palm
15444,DPW Maintained,2243 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4X4,37.76110637,-122.4192082,Washingtonia robusta,Mexican Fan Palm
15454,DPW Maintained,2366 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.75917303,-122.419228,Washingtonia robusta,Mexican Fan Palm
15470,DPW Maintained,2467 Mission St,1,Sidewalk: Curb side : Cutout,Private,10/10/1992,12,4X4,37.75760639,-122.4188659,Washingtonia robusta,Mexican Fan Palm
15449,DPW Maintained,2290 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.76043429,-122.4193425,Washingtonia robusta,Mexican Fan Palm
15488,DPW Maintained,2659 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4X4,37.7545243,-122.4185712,Washingtonia robusta,Mexican Fan Palm
15438,DPW Maintained,2160 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.76248354,-122.419545,Washingtonia robusta,Mexican Fan Palm
15440,DPW Maintained,2224 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.76133892,-122.4194722,Washingtonia robusta,Mexican Fan Palm
15451,DPW Maintained,2337 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4x4,37.75958198,-122.4190612,Washingtonia robusta,Mexican Fan Palm
15473,DPW Maintained,2501 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.75690789,-122.4187823,Washingtonia robusta,Mexican Fan Palm
15458,DPW Maintained,2401 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.75837173,-122.4189381,Metrosideros excelsa,New Zealand Xmas Tree
15474,DPW Maintained,2515 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,12,4X4,37.75677251,-122.4187814,Washingtonia robusta,Mexican Fan Palm
15439,DPW Maintained,2162 Mission St,1,Sidewalk: Curb side : Cutout,Private,10/10/1992,18,4X4,37.76240844,-122.4195381,Washingtonia robusta,Mexican Fan Palm
15437,DPW Maintained,2148 Mission St,1,Sidewalk: Curb side : Cutout,Private,10/10/1992,18,4X4,37.76258436,-122.4195526,Washingtonia robusta,Mexican Fan Palm
18859,DPW Maintained,2212 Sacramento St,1,Sidewalk: Curb side : Cutout,DPW,13/10/1992,12,3X3,37.79044647,-122.4297521,Ceratonia siliqua,Carob
19165,DPW Maintained,92 Sanchez St,1,Sidewalk: Curb side : Cutout,Private,13/10/1992,3,3X3,37.76780633,-122.431307,Magnolia grandiflora,Southern Magnolia
67617,DPW Maintained,811 Carolina St,1,Sidewalk: Curb side : Cutout,Private,14/10/1992,19,3x3,37.75845784,-122.3999189,Magnolia grandiflora,Southern Magnolia
67618,DPW Maintained,1440 Filbert St,1,Sidewalk: Curb side : Cutout,Private,14/10/1992,8,3x3,37.79968271,-122.4232174,Tristaniopsis laurina,Swamp Myrtle
10617,Permitted Site,74 Hawkins Ln,1,Sidewalk: Curb side : Cutout,Private,23/10/1992,6,3X3,37.73510352,-122.3845658,Pyrus kawakamii,Evergreen Pear
23684,DPW Maintained,328 Virginia Ave,1,Sidewalk: Curb side : Cutout,DPW,27/10/1992,3,3X3,37.74123111,-122.4188728,Tristaniopsis laurina,Swamp Myrtle
10604,DPW Maintained,18 Hawkins Ln,1,Sidewalk: Curb side : Cutout,Private,27/10/1992,6,3X3,37.73473117,-122.3835886,Olea europaea,Olive Tree
4845,DPW Maintained,202 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,27/10/1992,24,3X3,37.73955003,-122.4193959,Agonis flexuosa,Peppermint Willow
2334,DPW Maintained,2325 Bryant St,1,Sidewalk: Curb side : Cutout,Private,27/10/1992,12,3X3,37.75708185,-122.4094229,Lophostemon confertus,Brisbane Box
2335,DPW Maintained,2341 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,27/10/1992,12,3X3,37.75693278,-122.409419,Lophostemon confertus,Brisbane Box
4846,DPW Maintained,210 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,27/10/1992,15,3X3,37.73952239,-122.4193272,Agonis flexuosa,Peppermint Willow
11219,DPW Maintained,1050X Ingalls St,5,Sidewalk: Curb side : Cutout,DPW,28/10/1992,30,3X4,37.73274036,-122.3796271,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11223,DPW Maintained,1050X Ingalls St,9,Sidewalk: Curb side : Cutout,DPW,28/10/1992,35,3X4,37.73292179,-122.379715,Arbutus 'Marina',Hybrid Strawberry Tree
65668,Permitted Site,45 Juanita Way,1,Sidewalk: Curb side : Cutout,Private,29/10/1992,3,3x3,37.7439769,-122.452351,Metrosideros excelsa,New Zealand Xmas Tree
11226,DPW Maintained,1050X Ingalls St,12,Sidewalk: Curb side : Cutout,DPW,29/10/1992,35,3X4,37.73310146,-122.3798081,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11225,DPW Maintained,1050X Ingalls St,11,Sidewalk: Curb side : Cutout,DPW,29/10/1992,35,3X4,37.73303465,-122.3797765,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
67643,DPW Maintained,92 Del Monte St,1,Sidewalk: Curb side : Cutout,Private,30/10/1992,9,3x3,37.71567577,-122.4438195,Tristaniopsis laurina,Swamp Myrtle
4475,DPW Maintained,1521 Church St,1,Sidewalk: Curb side : Cutout,Private,01/11/1992,6,3X3,37.74649291,-122.4268306,Eriobotrya deflexa,Bronze Loquat
4477,DPW Maintained,1525 Church St,1,Sidewalk: Curb side : Cutout,DPW,01/11/1992,6,3X3,37.74644258,-122.4268239,Pittosporum undulatum,Victorian Box
4478,DPW Maintained,1535 Church St,1,Sidewalk: Curb side : Cutout,DPW,01/11/1992,6,3X3,37.74633486,-122.4268195,Pittosporum undulatum,Victorian Box
4464,DPW Maintained,1467 Church St,1,Sidewalk: Curb side : Cutout,DPW,01/11/1992,6,3X3,37.7473821,-122.4269256,Prunus cerasifera,Cherry Plum
11255,DPW Maintained,1145X Ingalls St,10,Sidewalk: Curb side : Cutout,DPW,02/11/1992,80,3x4,37.73044182,-122.380554,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11265,DPW Maintained,1176X Ingalls St,4,Sidewalk: Curb side : Cutout,DPW,02/11/1992,20,3X3,37.73061182,-122.3810442,Eucalyptus sideroxylon,Red Ironbark
11264,DPW Maintained,1176X Ingalls St,3,Sidewalk: Curb side : Cutout,DPW,02/11/1992,45,3X3,37.73061182,-122.3810442,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11294,DPW Maintained,1199X Ingalls St,6,Sidewalk: Curb side : Cutout,DPW,02/11/1992,20,3X3,37.7305087,-122.3814025,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11273,DPW Maintained,1176X Ingalls St,12,Sidewalk: Curb side : Cutout,DPW,02/11/1992,18,3x3,37.73061182,-122.3810442,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11284,DPW Maintained,1176X Ingalls St,23,Sidewalk: Curb side : Cutout,DPW,03/11/1992,3,3X3,37.73061182,-122.3810442,Lophostemon confertus,Brisbane Box
11282,DPW Maintained,1176X Ingalls St,21,Sidewalk: Curb side : Cutout,DPW,03/11/1992,3,3X3,37.73061182,-122.3810442,Lophostemon confertus,Brisbane Box
11336,DPW Maintained,1279 Ingalls St,5,Sidewalk: Curb side : Cutout,DPW,04/11/1992,6,3X3,37.7305664,-122.3820924,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11364,DPW Maintained,1351X Ingalls St,3,Sidewalk: Curb side : Cutout,DPW,05/11/1992,45,3X3,37.73045247,-122.3825825,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
11363,DPW Maintained,1351X Ingalls St,2,Sidewalk: Curb side : Cutout,DPW,05/11/1992,45,3X3,37.73045247,-122.3825825,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
67665,DPW Maintained,44 Flora St,1,Sidewalk: Curb side : Cutout,Private,05/11/1992,12,3x3,37.73188367,-122.394401,Magnolia grandiflora,Southern Magnolia
11985,DPW Maintained,1200X La Salle Ave,12,Sidewalk: Curb side : Cutout,DPW,05/11/1992,12,3X3,37.73161513,-122.3819408,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
12016,DPW Maintained,1230X La Salle Ave,17,Sidewalk: Curb side : Cutout,DPW,09/11/1992,6,3X3,37.73193967,-122.3824379,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
12012,DPW Maintained,1230X La Salle Ave,13,Sidewalk: Curb side : Cutout,DPW,09/11/1992,6,3X3,37.73193967,-122.3824379,Eucalyptus Spp,Eucalyptus
